symbol,date,y5,ret5,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2603,2026-05-08,0.0,-0.05200945626477538,2,0.29437384237062536,0.29010346573981627,0.41552269188955826,953,4,2026-05,0
2603,2026-05-11,0.0,-0.0771028037383178,2,0.28742690742736965,0.24362936106834707,0.4689437315042833,953,4,2026-05,0
2603,2026-05-12,0.0,-0.07943925233644855,2,0.3090558725434805,0.2564642498475543,0.4344798776089653,953,4,2026-05,0
2603,2026-05-13,1.0,0.011904761904761862,2,0.3055943272980283,0.2759904930793153,0.41841517962265634,953,4,2026-05,0
2603,2026-05-14,1.0,0.0023640661938533203,2,0.30270026739795536,0.28159801005039203,0.4157017225516526,953,4,2026-05,0
2603,2026-05-15,2.0,0.09226932668329169,2,0.3171411049966723,0.24118789057117626,0.4416710044321514,953,4,2026-05,1
2603,2026-05-18,2.0,0.08354430379746836,2,0.3072498909278819,0.25201614906880754,0.4407339600033106,953,4,2026-05,1
2603,2026-05-19,2.0,0.07360406091370564,2,0.309695767451831,0.24668925109483206,0.44361498145333694,953,4,2026-05,1
2603,2026-05-20,1.0,-0.004705882352941226,2,0.3339533510184944,0.2349089842040724,0.4311376647774333,953,4,2026-05,0
2603,2026-05-21,1.0,-0.004716981132075526,2,0.3456119570400665,0.23911308170217885,0.4152749612577547,953,4,2026-05,0
2603,2026-05-22,0.0,-0.0273972602739726,2,0.33153124303175124,0.2311748797181,0.43729387725014884,953,4,2026-05,0
2603,2026-05-25,2.0,0.04672897196261672,2,0.3416039163498716,0.22353473513045993,0.43486134851966846,953,4,2026-05,1
2603,2026-05-26,2.0,0.09219858156028371,2,0.3288936215879476,0.22386119401237467,0.4472451843996777,953,4,2026-05,1
2603,2026-05-27,2.0,0.12056737588652489,2,0.33534548117943175,0.22825264734849118,0.43640187147207704,953,4,2026-05,1
2603,2026-05-28,2.0,0.11848341232227488,2,0.3397943088244979,0.23508811738960866,0.42511757378589343,953,4,2026-05,1
2603,2026-05-29,2.0,0.08920187793427226,2,0.34041862420671903,0.23048585125923723,0.4290955245340437,953,4,2026-05,1
